"address_id","house_number","house_name","street","city","county","post_code","Address_ID"
70326142,630,"Porter Valley","Parsons Green Lane","Leeds","Lancashire","FY1 1AA","AD00276"
4069504796,567,"Bede House","Fitzroy Square","Cambridge","Greater Manchester","SP1 1AA","AD00277"
3911241054,714,"Bathurst Buildings","Church Street","Oxford","Kent","IP1 3AA","AD00278"
8075908805,644,"Bede House","Alverstone Street","Chester","Oxfordshire","WV1 3AA","AD00279"
456873686,166,"The Sands","Barnsbury Road","Milton Keynes","Derbyshire","BN1 3AA","AD00280"
9944755087,968,"Kings Walk","Marylebone High Street","Southampton","Herefordshire","CV1 2AA","AD00281"
9736221830,1233,"The Drapery","Elgin Avenue","Sunderland","East Sussex","LU1 1AA","AD00282"
2127056655,681,"The Hive","Notting Hill Gate","Kingston upon Hull","Tyne and Wear","CB1 1AA","AD00283"
2530864608,7,"The Lanes Apartments","Canonbury Grove","Coventry","East Sussex","WD1 3AA","AD00284"
349022445,646,"The Silk Mill","Kensington Palace Gardens","Ipswich","Cambridgeshire","PL1 1AA","AD00285"
198276869,1012,"The Lumen","Weltjie Road","Wakefield","Bedfordshire","SP1 1AA","AD00286"
3834173932,1028,"The Brewery Wharf","Chipping Norton Street","Birmingham","Lincolnshire","NR1 1AA","AD00287"
2655289420,311,"Trinity Leeds","Gillespie Road","Plymouth","Norfolk","DE1 1AA","AD00288"
5554464769,848,"The Quadrant","Wilton Road","Crawley","Leicestershire","HU1 3AA","AD00289"
9230946966,1005,"The Beacon","Margravine Road","Derby","Shropshire","BD1 1AA","AD00290"
5631403463,398,"The Wave","Bloomsbury Square","Coventry","Gloucestershire","FY1 3AA","AD00291"
2739910894,217,"The Quadrant","Gillespie Road","Dudley","Leicestershire","PE1 3AA","AD00292"
8594546890,130,"The Rows","Barnsbury Road","Cambridge","Norfolk","CR1 3AA","AD00293"
3139361017,1311,"Edgbaston Park","Gillespie Road","Sunderland","Warwickshire","NN1 2AA","AD00294"
5629220667,1085,"The Potteries Shopping Centre","Weltjie Road","Manchester","Cambridgeshire","NR1 1AA","AD00295"
2490467980,754,"The Grafton","Askew Road","Manchester","East Riding of Yorkshire","NG1 1AA","AD00296"
9978168338,1048,"City Walls","Weltjie Road","Derby","Tyne and Wear","BD1 1AA","AD00297"
4987318539,775,"The Drapery","Gillespie Road","Luton","West Sussex","FY1 1AA","AD00298"
873497678,1235,"The Norwich Lanes","The Boltons","Exeter","Bristol","BH1 3AA","AD00299"
1433915219,233,"Middlehaven","Lauderdale Road","Luton","Somerset","BN1 1AA","AD00300"
3100321669,275,"Transporter Bridge Apartments","Margravine Road","Liverpool","Merseyside","OX1 2AA","AD00301"
2950996159,1337,"Deansgate Quays","Park Avenue Road","Crawley","Hampshire","MK1 3AA","AD00302"
4301447083,1280,"Cathedral Square","Askew Road","Luton","Greater Manchester","CB1 3AA","AD00303"
8806494619,1283,"Cathedral Square","Barnsbury Road","Newcastle upon Tyne","Dorset","SR1 3AA","AD00304"
7229172381,1151,"The Waterfront","Fitzroy Square","Southampton","Merseyside","LE1 3AA","AD00305"
4650227852,806,"Midsummer Boulevard","Askew Road","Norwich","Northumberland","BH1 2AA","AD00306"
559255624,666,"Minster Court","Park Avenue Road","Wakefield","Herefordshire","WF1 3AA","AD00307"
5047305333,563,"Midsummer Boulevard","Alverstone Street","Luton","North Yorkshire","MK1 2AA","AD00308"
977484246,14,"Minster Court","Lauderdale Road","Southampton","Cornwall","B1 3AA","AD00309"
4780295270,136,"The Hive","Weltjie Road","Bolton","East Riding of Yorkshire","LE1 1AA","AD00310"
323593801,699,"Kirkgate","Addison Road","Rochdale","Gloucestershire","IP1 1AA","AD00311"
5973554597,825,"Southgate","Kensington Palace Gardens","Leeds","North Yorkshire","LS1 2AA","AD00312"
8258323636,233,"The Cube","Elgin Avenue","Southampton","Cambridgeshire","LN1 3AA","AD00313"
1345275048,544,"Fisherton Street","Church Street","Reading","Lancashire","BN1 1AA","AD00314"
5367602657,1490,"Market Square","Margravine Road","Manchester","Tyne and Wear","CA1 3AA","AD00315"
8901950227,116,"Blackburn Mall","Highbury Fields","Dudley","Rutland","BD1 1AA","AD00316"
5099158544,950,"The Drapery","Gillespie Road","Chester","Derbyshire","B1 3AA","AD00317"
735397430,803,"Rochdale Exchange","Park Avenue Road","Bolton","East Sussex","NE1 1AA","AD00318"
5517529046,1036,"Cathedral Green","Lyttelton Road","Luton","Warwickshire","BD1 1AA","AD00319"
3929219506,100,"Ropewalks","Elgin Avenue","Ipswich","Greater Manchester","WD1 2AA","AD00320"
6223558465,1345,"Abington Street","Gillespie Road","Exeter","Shropshire","LN1 1AA","AD00321"
5362952072,259,"The Forbury","Elgin Avenue","Nottingham","Bristol","PE1 1AA","AD00322"
2247226434,921,"Frenchgate Shopping Centre","Askew Road","Cambridge","Staffordshire","PE1 2AA","AD00323"
9288231471,1352,"The Broadway","Margravine Road","Brighton","South Yorkshire","BD1 1AA","AD00324"
7910531095,304,"The Broadway","Randolph Crescent","Newcastle upon Tyne","Staffordshire","OX1 2AA","AD00325"
8686500579,313,"The Bottle Yard Studios","The Boltons","Dudley","South Yorkshire","LN1 2AA","AD00326"
3704555371,1043,"The Mailbox","Bramerton Street","Rochdale","Merseyside","B1 3AA","AD00327"
5641692816,1152,"Hampton","Gillespie Road","Watford","Hampshire","CB1 2AA","AD00328"
652955029,57,"Rochdale Exchange","Gillespie Road","Chester","Gloucestershire","OX1 1AA","AD00329"
2612303014,127,"Castlefield Wharf","Wimbledon Park Road","Bournemouth","Northamptonshire","DN1 3AA","AD00330"
2904849602,292,"The Buttermarket","Sutherland Avenue","York","South Yorkshire","CA1 2AA","AD00331"
1374972312,999,"The Quays","Bramerton Street","Rochdale","East Riding of Yorkshire","LS1 2AA","AD00332"
9589997643,1435,"The Cube","Addison Road","Lincoln","Bedfordshire","HU1 1AA","AD00333"
8137747087,680,"Etruria Works","Gillespie Road","Wakefield","Essex","WD1 2AA","AD00334"
8857935213,298,"The Bottle Yard Studios","Fitzroy Square","Northampton","Hampshire","PL1 2AA","AD00335"
9910433796,5,"Crusader Court","Elgin Avenue","Cambridge","Gloucestershire","YO1 3AA","AD00336"
4765634035,895,"Crusader Court","Barnsbury Road","Crawley","South Yorkshire","CV1 1AA","AD00337"
3414097397,1179,"The Potteries Shopping Centre","The Boltons","Middlesbrough","East Sussex","ST1 3AA","AD00338"
556666011,1231,"The Grafton","Canonbury Grove","Coventry","Somerset","BD1 2AA","AD00339"
75112280,776,"The Marina","Fitzroy Square","Liverpool","Merseyside","CB1 1AA","AD00340"
6110278661,292,"Capability Green","Parsons Green Lane","Kingston upon Hull","Cornwall","BS1 1AA","AD00341"
6745668688,404,"Bradshawgate","Park Avenue Road","Oxford","Greater London","B1 3AA","AD00342"
9279502409,651,"High Street","Bramerton Street","Plymouth","West Sussex","LU1 1AA","AD00343"
6804839676,535,"The Custard Factory","Gillespie Road","Luton","Gloucestershire","OX1 2AA","AD00344"
9760662604,1425,"The Centre MK","Notting Hill Gate","Nottingham","Essex","EX1 1AA","AD00345"
8744749570,1021,"Porter Valley","Fitzroy Square","Carlisle","Bedfordshire","DE1 1AA","AD00346"
3695300264,1191,"The Waterfront","Barons Court Road","Stoke-on-Trent","Somerset","CB1 1AA","AD00347"
6855987303,581,"Sovereign Square","Askew Road","Liverpool","Hampshire","BD1 1AA","AD00348"
4598972688,210,"The Sands","Wimbledon Park Road","Bolton","Devon","B1 1AA","AD00349"
3172173135,1136,"The Drapery","Marylebone High Street","Watford","East Sussex","SR1 1AA","AD00350"
3175499708,30,"The Maltings","Barnsbury Road","Norwich","West Sussex","BS1 2AA","AD00351"
1223177998,1133,"The Light","Sutherland Avenue","Coventry","North Yorkshire","EX1 3AA","AD00352"
1298550831,131,"The Rows","Askew Road","Sunderland","Dorset","CR1 1AA","AD00353"
4438759870,1355,"The Mailbox","Gillespie Road","Cambridge","Cornwall","DY1 3AA","AD00354"
7689057985,185,"The Mander Centre","Elgin Avenue","Rochdale","Devon","PL1 1AA","AD00355"
898446899,1394,"The Ascent","Park Avenue Road","Leicester","Kent","CA1 2AA","AD00356"
3856011358,73,"Trinity Leeds","Elgin Avenue","Chester","Warwickshire","SR1 1AA","AD00357"
3716770663,640,"The Landmark","Thornhill Road","Salisbury","East Sussex","IP1 1AA","AD00358"
4772221425,1083,"Deansgate Quays","Notting Hill Gate","Swindon","East Sussex","LN1 1AA","AD00359"
961503246,826,"The Leverton","Canonbury Grove","Coventry","Nottinghamshire","B1 3AA","AD00360"
2000830382,506,"The Park","Marylebone High Street","Doncaster","Surrey","SO1 3AA","AD00361"
1765678048,1320,"Capability Green","Wimbledon Park Road","Nottingham","Hertfordshire","ST1 3AA","AD00362"
3612276352,192,"Castlefield Wharf","Wilton Road","Blackburn","North Yorkshire","WV1 1AA","AD00363"
3306591149,345,"The Lexington","Gillespie Road","Doncaster","Buckinghamshire","SP1 1AA","AD00364"
3351917147,1438,"Edgbaston Park","Highbury Fields","Watford","West Yorkshire","CV1 2AA","AD00365"
4594344372,722,"Sovereign Square","Park Avenue Road","Norwich","Dorset","TS1 1AA","AD00366"
5474699689,1357,"Sovereign Square","Wimbledon Park Road","Cambridge","Bedfordshire","BD1 1AA","AD00367"
5310753613,1407,"The Rufus Centre","Barnsbury Road","Rochdale","Leicestershire","B1 3AA","AD00368"
2360836781,568,"The Elements","Parsons Green Lane","Reading","Cambridgeshire","SP1 3AA","AD00369"
7531393859,894,"Waterfront","The Crescent","Wakefield","Greater Manchester","CR1 3AA","AD00370"
1865604968,241,"Brayford Pool","Thornhill Road","Bradford","Greater London","NR1 3AA","AD00371"
9833540333,244,"Christchurch Park Ipswich","Thornhill Road","Bradford","Devon","S1 1AA","AD00372"
9796670232,412,"Manchester One","Marylebone High Street","Milton Keynes","Rutland","CH1 3AA","AD00373"
8305108058,492,"The Market Place","Weltjie Road","Ipswich","North Yorkshire","LU1 2AA","AD00374"
6274247602,616,"Manchester One","Elgin Avenue","Norwich","Hertfordshire","HU1 3AA","AD00375"
6315101518,1019,"Mayfield","Marylebone High Street","Wakefield","Essex","EX1 3AA","AD00376"
7163983573,595,"Highcross Leicester","Bramerton Street","Rochdale","Hertfordshire","NE1 2AA","AD00377"
1203462840,646,"Market Square","Marylebone High Street","Ipswich","Kent","OX1 2AA","AD00378"
338390448,1383,"Fisherton Street","Chipping Norton Street","Gloucester","Isle of Wight","NE1 2AA","AD00379"
6029871498,1435,"Moda Living","Canonbury Grove","Kingston upon Hull","Derbyshire","MK1 2AA","AD00380"
2256574121,195,"Bathurst Buildings","Marylebone High Street","Nottingham","Nottinghamshire","CH1 1AA","AD00381"
7826853206,241,"Ocean Village","Barons Court Road","Rochdale","Gloucestershire","NG1 1AA","AD00382"
9469641582,1475,"Grand Arcade","Askew Road","Luton","Warwickshire","CB1 3AA","AD00383"
7767096548,496,"Hampton","The Crescent","Blackburn","Isle of Wight","DY1 2AA","AD00384"
3978257882,754,"Castlefield Wharf","The Boltons","Oxford","Greater Manchester","PE1 2AA","AD00385"
9695623166,887,"The Ruskin","Alverstone Street","Newcastle upon Tyne","Tyne and Wear","LE1 1AA","AD00386"
3196720462,308,"Castle Quay Apartments","Addison Road","Peterborough","Suffolk","NN1 2AA","AD00387"
5065361363,1486,"Victoria Gate","Fitzroy Square","Nottingham","Somerset","BH1 2AA","AD00388"
1374819697,803,"One Park Lane","Fitzroy Square","Birmingham","Oxfordshire","LS1 1AA","AD00389"
6567266015,1257,"Quayside Quays","Notting Hill Gate","Cambridge","Devon","WV1 1AA","AD00390"
5813766499,758,"St Paul's Place","Parsons Green Lane","Birmingham","Gloucestershire","IP1 2AA","AD00391"
9701658590,1122,"Spinningfields Tower","Lauderdale Road","Dudley","Rutland","GL1 1AA","AD00392"
7042281969,339,"The Barbican","The Boltons","Lincoln","Cornwall","CR1 2AA","AD00393"
7649530906,797,"The Landmark","The Boltons","Gloucester","Isle of Wight","NN1 3AA","AD00394"
9522717428,979,"Castle Quay Apartments","Notting Hill Gate","Sheffield","Bedfordshire","CR1 3AA","AD00395"
1896906702,472,"Brindleyplace","Wilton Road","Leeds","Buckinghamshire","LS1 3AA","AD00396"
9532608249,698,"One Park Lane","Kensington Palace Gardens","Northampton","Rutland","PE1 3AA","AD00397"
115433449,483,"The Waterfront","Highbury Fields","Manchester","Northamptonshire","SN1 2AA","AD00398"
9352363302,254,"Chapelfield Road","Alverstone Street","Newcastle upon Tyne","Tyne and Wear","MK1 3AA","AD00399"
1898215065,92,"The Custard Factory","Canonbury Grove","Birmingham","Greater London","MK1 2AA","AD00400"
3141253668,874,"Frenchgate Shopping Centre","Barnsbury Road","Sheffield","Gloucestershire","CA1 3AA","AD00401"
1561563684,1087,"The General Hospital Quarter","Chipping Norton Street","Coventry","Dorset","BH1 3AA","AD00402"
1663435766,677,"The Liver Building","Lyttelton Road","Lincoln","Nottinghamshire","EX1 2AA","AD00403"
6351660661,1231,"Lakeside Village","Parsons Green Lane","Milton Keynes","Rutland","SN1 1AA","AD00404"
3557889807,46,"Cathedral Quarter","Alverstone Street","Newcastle upon Tyne","South Yorkshire","HU1 1AA","AD00405"
7332609363,968,"Forster Square Apartments","Alverstone Street","Wolverhampton","East Sussex","BH1 1AA","AD00406"
194046907,50,"St. Annes Way","Lauderdale Road","Newcastle upon Tyne","Northumberland","BN1 3AA","AD00407"
406670528,615,"Waterfront","Highbury Fields","Luton","Surrey","FY1 1AA","AD00408"
2553636385,1350,"Rivergate","Gillespie Road","Derby","Kent","WD1 1AA","AD00409"
3533800741,1023,"Friar Street","The Boltons","Newcastle upon Tyne","Somerset","FY1 2AA","AD00410"
1839280735,1484,"Hadrian's Court","Bloomsbury Square","Nottingham","Essex","M1 2AA","AD00411"
2468401859,1450,"Wapping Wharf","Randolph Crescent","Sunderland","Durham","SR1 2AA","AD00412"
9030726938,1256,"Trinity Walk","Addison Road","Crawley","Bedfordshire","NE1 3AA","AD00413"
2919098942,20,"The Rufus Centre","Lyttelton Road","York","East Riding of Yorkshire","YO1 2AA","AD00414"
6762153488,1187,"The Close","Gillespie Road","Gloucester","Derbyshire","IP1 3AA","AD00415"
5460826047,1315,"The Ascent","Park Avenue Road","Cambridge","Shropshire","CR1 3AA","AD00416"
949753327,829,"Cathedral Quarter","Canonbury Grove","Dudley","Hertfordshire","IP1 1AA","AD00417"
144548569,817,"Arena Central","Addison Road","Exeter","Nottinghamshire","BL1 1AA","AD00418"
4524100849,1280,"Smithfield","Park Avenue Road","Bolton","Dorset","IP1 2AA","AD00419"
5025018382,204,"The Silk Mill","Fitzroy Square","Stoke-on-Trent","Greater London","CV1 1AA","AD00420"
7881218053,219,"Middlehaven","Marylebone High Street","Exeter","Herefordshire","NR1 3AA","AD00421"
1994381140,1475,"Kemp Town","Weltjie Road","Manchester","Nottinghamshire","BD1 2AA","AD00422"
5044507016,332,"The Brunel Centre","Addison Road","Middlesbrough","East Sussex","CA1 2AA","AD00423"
7344112647,1456,"Chapelfield Road","Bramerton Street","Reading","Cheshire","OL1 2AA","AD00424"
8460765067,1112,"Watergate Street","Alverstone Street","Birmingham","Isle of Wight","YO1 2AA","AD00425"
9081897276,918,"The Broadway","Lauderdale Road","Leeds","Leicestershire","SO1 2AA","AD00426"
8580785863,494,"The Brewery Wharf","Weltjie Road","Norwich","West Midlands","PE1 2AA","AD00427"
2294187938,702,"The Lanes Apartments","The Crescent","Norwich","Cumbria","NN1 2AA","AD00428"
1921772751,813,"The Harlequin","Addison Road","York","Somerset","DN1 3AA","AD00429"
403472962,476,"Brayford Pool","Barnsbury Road","Doncaster","Cornwall","LS1 3AA","AD00430"
5145353790,1190,"Quayside Quays","Bloomsbury Square","Rochdale","West Midlands","B1 3AA","AD00431"
9099368518,716,"The Brunel Centre","Askew Road","York","Greater Manchester","NR1 3AA","AD00432"
4783761981,309,"The Randolph","Lauderdale Road","Exeter","Oxfordshire","CA1 2AA","AD00433"
6000616597,1022,"The Docks","Notting Hill Gate","Leeds","Bristol","DN1 2AA","AD00434"
5161071419,81,"Victoria Street","Fitzroy Square","Middlesbrough","Merseyside","CA1 3AA","AD00435"
3486977016,929,"Castlefield Wharf","Gillespie Road","Northampton","Hampshire","MK1 3AA","AD00436"
1446937399,1369,"The Park","Weltjie Road","Doncaster","Lancashire","SP1 3AA","AD00437"
3544806444,1060,"The Wave","Bramerton Street","Sheffield","Bedfordshire","OL1 2AA","AD00438"
2620969115,790,"Gunwharf Quays","Alverstone Street","Chester","Bedfordshire","SR1 2AA","AD00439"
3098320559,558,"Ropewalks","The Crescent","Peterborough","Northumberland","TS1 1AA","AD00440"
1278689427,185,"St. Annes Way","Canonbury Grove","Southampton","Cumbria","SO1 2AA","AD00441"
4445685410,1469,"Southgate","Fitzroy Square","Peterborough","Cumbria","BD1 2AA","AD00442"
1199698504,773,"The Pumphouse","Church Street","Luton","North Yorkshire","B1 1AA","AD00443"
3687934950,1486,"Ocean Village","Kensington Palace Gardens","Blackburn","Cornwall","DN1 3AA","AD00444"
5060955192,1240,"Regent Street","Randolph Crescent","Bristol","Cheshire","B1 1AA","AD00445"
9931396709,1052,"The Elements","Barons Court Road","York","Essex","WF1 3AA","AD00446"
9036328446,1060,"The Mander Centre","Lauderdale Road","Southampton","Norfolk","NE1 1AA","AD00447"
6053947512,633,"The Cube","The Crescent","Peterborough","Greater Manchester","WD1 1AA","AD00448"
1769466533,331,"The Beacon","Church Street","Blackpool","South Yorkshire","LU1 2AA","AD00449"
4035855812,965,"The Light","Barons Court Road","Blackburn","Surrey","PL1 3AA","AD00450"
7745280311,543,"Hampton","Parsons Green Lane","Northampton","Isle of Wight","NN1 1AA","AD00451"
9330642845,167,"The Barbican","Sutherland Avenue","Lincoln","North Yorkshire","TS1 1AA","AD00452"
7113876684,1489,"High Street","Margravine Road","Reading","Herefordshire","SP1 2AA","AD00453"
911490825,379,"Middlehaven","The Crescent","Plymouth","Wiltshire","WD1 3AA","AD00454"
7424996665,180,"The Strand","Lauderdale Road","Luton","Devon","LN1 2AA","AD00455"
8442461302,365,"Tombland","Bramerton Street","Blackburn","Suffolk","B1 1AA","AD00456"
3175740448,1183,"Jericho Road","Lyttelton Road","Blackpool","Lincolnshire","WV1 2AA","AD00457"
5914559677,130,"The Moor","Canonbury Grove","Newcastle upon Tyne","Staffordshire","OL1 1AA","AD00458"
8785747726,1394,"Cathedral Quarter","Wimbledon Park Road","Salisbury","Hampshire","DE1 3AA","AD00459"
1038008085,948,"Castlegate","Fitzroy Square","Sunderland","Essex","CV1 2AA","AD00460"
1872954979,56,"Minster Court","Chipping Norton Street","Cambridge","Buckinghamshire","DY1 2AA","AD00461"
3362034039,739,"The Exchange","Parsons Green Lane","Birmingham","Lancashire","WD1 3AA","AD00462"
2847706860,14,"The Bottle Yard Studios","Canonbury Grove","Sheffield","South Yorkshire","BN1 1AA","AD00463"
8913970724,883,"Tombland","Kensington Palace Gardens","Gloucester","East Sussex","LU1 1AA","AD00464"
7897854531,1472,"St. Annes Way","Notting Hill Gate","Nottingham","Cumbria","BL1 1AA","AD00465"
579372952,468,"The Custard Factory","Barons Court Road","Blackpool","West Yorkshire","TS1 1AA","AD00466"
